"","point_estimate_rub","LB_rub","UB_rub","UB","LB","point_estimate"
"6436",-0.559668195682004,-2.31016116840671,1.1908247770427,2.26744301853189,-0.609713821045841,0.95768056518219
"6437",1.71386185099243,0.348545818554582,3.07917788343028,3.12244460050612,1.64706114732403,2.22589355430834
"6438",1.82230934028773,0.726352519080972,2.91826616149448,2.56687480292281,1.49773392325658,1.95859746579895
"6439",1.43254949496099,0.638982512964756,2.22611647695723,1.97021823766305,1.24546110310303,1.66390731376078
"6440",1.86651016147286,1.00351339432211,2.7295069286236,2.43073630837368,1.41635872432114,1.92704013544823
"6441",1.67497232707666,0.501110391279248,2.84883426287406,2.34166651556027,1.54677102180364,1.91562175452912
"6442",2.19183158502003,1.04751129541464,3.33615187462542,2.69276769304257,1.52869114189498,2.17233582279105
"6443",1.92510260311144,0.934179667265436,2.91602553895744,2.65429466707031,1.54899580791249,2.10583735575175
"6444",2.03168090514981,0.653836794321843,3.40952501597779,2.71453987959369,1.65298125325833,2.17645333948125
"6445",2.09631180043641,1.05600797261451,3.13661562825831,2.59521287485111,1.67300176232516,2.17796723469049
"6446",1.89085127712138,0.976891952255569,2.80481060198719,2.33703558408139,1.42750737702398,1.92392297348527
"6447",1.39792199187714,0.375219815554473,2.4206241681998,2.38590226871085,1.23337479060895,1.92693111779995
"6448",1.08947810942664,-0.156574470572633,2.33553068942591,2.31834517810539,1.07210824084715,1.6694971681893
"6449",2.08081942087163,1.34173907842122,2.81989976332204,2.66670206635031,1.81903306519066,2.23350767968299
"6450",2.06355330331939,0.896012008881936,3.23109459775685,2.91942714735495,1.41109952948643,2.17179592754288
"6451",1.95222146771053,1.06926108041053,2.83518185501053,2.57543410977067,1.54768313939216,2.10795224329663
"6452",1.2352244919919,-0.217337091206294,2.68778607519009,3.08327620219587,2.03626499306537,2.45411653445471
"6453",2.52996184542001,0.934063670878631,4.12586001996139,3.50091922120082,1.60264513767205,2.52831099626086
"6454",2.18843339979986,1.17547412888523,3.20139267071448,2.64326949882379,1.78879699885952,2.23723584056134
"6455",1.93563955711953,0.452374106526924,3.41890500771213,2.85694829516955,1.34680425427956,2.16604647397504
"6456",1.49911214709829,0.587605672557491,2.41061862163909,2.33086821884197,0.950612882821478,1.61520967916281
"6457",2.31665622857452,1.20267328320633,3.4306391739427,2.65747224421998,1.67065357345861,2.2150029309157
"6458",1.7032857141871,0.673346032312272,2.73322539606193,2.29228853321602,1.58662075681141,1.92913381975831
"6459",1.69244171489907,0.825690487419449,2.55919294237868,2.46033882830575,1.1327351746468,1.88243668646266
"6460",1.28929369899199,0.213757168484435,2.36483022949955,2.13727281883528,1.12617828176963,1.67684756776708
"6461",2.36427960362541,1.3146910985385,3.41386810871233,3.00884595462708,1.96881762277437,2.46276724386716
"6462",1.36927657196623,0.2318605636245,2.50669258030795,1.98436520027734,0.353733390598834,1.31491906379782
"6463",2.98996059712036,2.08666173072729,3.89325946351344,3.73822970613199,1.90943002475377,2.8505390731745
"6464",1.255339093242,-0.313051352366671,2.82372953885067,2.12860265812083,1.0172391530154,1.63032412875925
"6465",1.79637554376895,0.762297576425067,2.83045351111284,2.32828086282206,1.68746221472074,1.9675750791179
"6466",2.51785664889394,1.26804438245367,3.7676689153342,3.11961996879775,1.86524608855437,2.45846599831265
"6467",1.18494334743756,-0.360734414677321,2.73062110955244,2.16166715377606,1.08209237756326,1.62888667848831
"6468",1.80580965946497,0.132099217750784,3.47952010117916,2.76591537461253,0.733311251740173,1.72185300504304
"6469",1.81752436960455,0.0104567537206002,3.62459198548851,2.91827458450163,1.59865791900347,2.24288104801241
"6470",2.22962865015719,0.559931499572235,3.89932580074215,2.57407839949471,1.48472732844788,2.10910854080283
"6471",1.89657679863195,1.22125581651854,2.57189778074537,2.2727893413581,1.51559331042057,1.90630781951394
"6472",1.92748186995309,0.793719721359581,3.0612440185466,2.47400184057442,1.90868866672522,2.1882361359716
"6473",1.72470629228252,-0.0600907185381114,3.50950330310316,2.87146329388955,1.70362560673829,2.24303910845985
"6474",1.61837572087331,0.788474334934669,2.44827710681195,2.24725989210346,1.63648059566727,1.94183963109718
"6475",2.02927993996451,0.744858922062513,3.31370095786651,2.97326942998405,1.76874295088265,2.33123351954392
"6476",0.166717251928651,-1.54635029484844,1.87978479870574,1.91754685546937,0.50438444260239,1.19125194066247
"6477",1.5800658801961,0.187886724380784,2.97224503601141,2.28583585885403,1.06994520335413,1.74318503019564
"6478",1.89312270069442,0.245661496572531,3.5405839048163,3.02780629790047,1.13533959074116,1.99785882717162
"6479",2.37531062760369,1.65730595173245,3.09331530347493,2.65952252905972,1.93666207017345,2.30288600367218
"6480",1.47580507055246,-0.0329920638008205,2.98460220490573,2.29314914516966,1.11539530099608,1.73915087288603
"6481",2.22912904237283,0.320653388474598,4.13760469627105,3.20377350929946,1.09655327588953,2.23330837942715
"6482",1.02633210299283,-0.423645139403774,2.47630934538944,2.15223007360946,0.91273808556671,1.54187100145764
"6483",1.72429183175492,0.451649849590964,2.99693381391888,2.60922767837433,1.44609634149483,1.98047072424263
"6484",1.62824273116577,0.628956531424862,2.62752893090668,2.69134733525977,1.26700392668012,1.86711914729298
"6485",2.93297732066493,1.68127107688454,4.18468356444533,3.54112183915315,2.21531822190709,2.86911142678703
"6486",1.67572832457246,0.141022230735028,3.21043441840988,2.56385554371291,0.829649332861421,1.82253125255342
"6487",1.57885268346198,0.333378073749478,2.82432729317448,2.20350037326323,1.43309420886194,1.80632479319595
"6488",1.84738935968134,0.936215315927854,2.75856340343484,2.1216070398238,1.41298785163969,1.72788895964718
"6489",1.72798515351113,0.581265174932913,2.87470513208935,2.3761253464051,1.33006942186429,1.90259056185497
"6490",2.14633353855414,1.01945030884212,3.27321676826617,2.57593765982648,1.61164697930048,2.02639112013682
"6491",2.45815838991062,1.40438749052407,3.51192928929717,3.06351289010382,2.05314782446363,2.59457927433545
"6492",1.64449355319015,0.54974555845302,2.73924154792728,2.66055457015848,1.38604438595216,2.02935704918024
"6493",1.89257382564683,0.222499228736721,3.56264842255694,2.82320293432828,1.313309743903,2.07913094266737
"6494",1.46838826436415,0.270019024409482,2.66675750431882,2.37065519940388,1.31711652319565,1.80766890604755
"6495",2.38647010370937,1.36890595234297,3.40403425507576,3.09068001670658,2.2036736260178,2.66782539895773
"6496",1.57857304674758,0.209035725553467,2.94811036794168,2.27959012694455,0.674294031485683,1.6140982896217
